,year,score,round,minutes,p1name,p1age,p1ace,p1rank,p1_win_pct,p1_win_pct_hsf,p2name,p2age,p2ace,p2rank,p2_win_pct,p2_win_pct_hsf,p1won,p2won
819,2011,6-3 6-4 6-4,R16,142.0,Andy Roddick,28.3832991102,9.0,8.0,0.46,0.47,Stan Wawrinka,25.8069815195,24.0,19.0,0.5943396226415094,0.6329113924050633,1,0
820,2011,6-3 3-6 6-3 6-2,R16,145.0,Tommy Robredo,28.714579055399998,7.0,52.0,0.46,0.47,Roger Federer,29.4428473648,11.0,2.0,0.8320000000000001,0.8181818181818182,1,0
821,2011,6-4 6-2 6-3,QF,153.0,Rafael Nadal,24.624229979499997,2.0,1.0,0.8714285714285714,0.8513513513513513,David Ferrer,28.7939767283,8.0,7.0,0.4146341463414634,0.43478260869565216,1,0
822,2011,6-1 7-6(5) 6-1,QF,152.0,Tomas Berdych,25.3333333333,6.0,6.0,0.5454545454545454,0.6388888888888888,Novak Djokovic,23.657768651599998,10.0,3.0,0.8430232558139535,0.8421052631578947,1,0
823,2011,4-6 7-6(2) 6-1 7-6(2),SF,226.0,David Ferrer,28.7939767283,5.0,7.0,0.4146341463414634,0.43478260869565216,Andy Murray,23.6769336071,9.0,5.0,0.5833333333333334,0.6060606060606061,1,0
824,2011,7-6(3) 7-5 6-4,SF,180.0,Roger Federer,29.4428473648,5.0,2.0,0.8320000000000001,0.8181818181818182,Novak Djokovic,23.657768651599998,6.0,3.0,0.8430232558139535,0.8421052631578947,1,0
825,2011,6-4 6-2 6-3,F,159.0,Andy Murray,23.6769336071,6.0,5.0,0.5833333333333334,0.6060606060606061,Novak Djokovic,23.657768651599998,5.0,3.0,0.8430232558139535,0.8421052631578947,1,0
826,2012,6-2 6-0 6-0,R128,92.0,Paolo Lorenzi,30.0862422998,0.0,109.0,0.30952380952380953,0.45,Novak Djokovic,24.654346338099998,4.0,1.0,0.8430232558139535,0.8421052631578947,1,0
827,2012,7-5 6-4 3-6 7-5,R128,238.0,Cedrik Marcel Stebe,21.2703627652,13.0,83.0,0.375,0.3333333333333333,Lleyton Hewitt,30.8911704312,8.0,181.0,0.55,0.56,1,0
828,2012,6-3 6-4 6-1,R128,103.0,Robin Haase,24.7802874743,7.0,53.0,0.4395604395604396,0.4736842105263158,Andy Roddick,29.3798767967,13.0,16.0,0.55,0.56,1,0
829,2012,6-3 6-4 6-4,R128,99.0,Jurgen Zopp,23.8001368925,6.0,148.0,0.4615384615384616,0.25,James Duckworth,19.9863107461,11.0,250.0,0.2727272727272727,0.3157894736842105,1,0
830,2012,6-3 3-6 6-3 6-1,R128,151.0,Andreas Seppi,27.901437371700002,8.0,40.0,0.4854368932038835,0.546875,Richard Gasquet,25.5797399042,9.0,18.0,0.5636363636363636,0.5454545454545454,1,0
831,2012,7-6(3) 6-3 6-4,R128,186.0,Michael Russell,33.711156742,3.0,97.0,0.46,0.47,Juan Ignacio Chela,32.380561259400004,5.0,29.0,0.55,0.56,1,0
832,2012,6-1 6-4 6-2,R128,104.0,Rui Machado,27.7672826831,0.0,70.0,0.46,0.47,David Ferrer,29.7905544148,2.0,5.0,0.4146341463414634,0.43478260869565216,1,0
833,2012,7-6(6) RET,R128,64.0,Xavier Malisse,31.4934976044,3.0,64.0,0.46,0.47,Edouard Roger Vasselin,28.134154688600002,6.0,101.0,0.55,0.56,1,0
834,2012,2-6 6-1 6-2 6-2,R128,140.0,Ernests Gulbis,23.378507871300002,6.0,73.0,0.4047619047619048,0.4615384615384616,Michael Llodra,31.663244353200003,11.0,46.0,0.55,0.56,1,0
835,2012,6-3 6-2 6-4,R128,116.0,Daniel Gimeno Traver,26.4421629021,4.0,104.0,0.46,0.47,Alex Bogomolov Jr,28.733744011,3.0,34.0,0.55,0.56,1,0
836,2012,7-6(5) 6-4 6-3,R128,144.0,Dudi Sela,26.784394250500004,7.0,75.0,0.4117647058823529,0.4545454545454545,Thomaz Bellucci,24.046543463400003,10.0,37.0,0.16666666666666666,0.56,1,0
837,2012,7-6(5) 6-3 6-3,R128,142.0,Marinko Matosevic,26.439425051300002,3.0,203.0,0.46,0.47,Gael Monfils,25.3744010951,12.0,15.0,0.6428571428571429,0.7108433734939759,1,0
838,2012,6-1 3-6 6-7(5) 6-3 6-2,R128,200.0,Danai Udomchoke,30.431211499,4.0,201.0,0.46,0.47,Gilles Simon,27.0527036277,13.0,14.0,0.5378787878787878,0.5238095238095238,1,0
839,2012,6-4 6-2 7-5,R128,120.0,Karol Beck,29.787816564,7.0,100.0,0.46,0.47,Julien Benneteau,30.0725530459,6.0,39.0,0.42105263157894735,0.4545454545454545,1,0
840,2012,6-4 6-4 7-5,R128,156.0,Roberto Bautista Agut,23.7563312799,6.0,175.0,0.6549295774647887,0.6666666666666666,Ricardo Mello,31.069130732399998,3.0,108.0,0.55,0.56,1,0
841,2012,6-4 3-6 6-2 7-5,R128,174.0,Denis Istomin,25.357973990399998,9.0,60.0,0.3461538461538461,0.2962962962962963,Jo-Wilfried Tsonga,26.7488021903,11.0,6.0,0.5757575757575758,0.5957446808510638,1,0
842,2012,6-3 6-2 3-6 6-1,R128,150.0,Fabio Fognini,24.648870636599998,2.0,47.0,0.6,0.5774647887323944,Alejandro Falla,28.1724845996,5.0,71.0,0.55,0.56,1,0
843,2012,7-5 4-6 6-3 6-7(4) 6-0,R128,235.0,Juan Monaco,27.8001368925,2.0,27.0,0.46,0.47,Philipp Kohlschreiber,28.251882272399996,9.0,41.0,0.4747474747474748,0.4901960784313725,1,0
844,2012,6-4 3-6 6-1 3-6 6-3,R128,210.0,Rik De Voest,31.613963039,10.0,126.0,0.46,0.47,Yen Hsun Lu,28.424366871999997,7.0,79.0,0.55,0.56,1,0
845,2012,6-7(3) 3-6 5-4 RET,R128,151.0,Steve Darcis,27.843942505100003,4.0,85.0,0.35,0.4,Florent Serra,30.8802190281,5.0,156.0,0.55,0.56,1,0
846,2012,1-6 4-6 6-1 6-1 6-2,R128,150.0,Greg Jones,22.9568788501,8.0,198.0,0.46,0.47,Alexandr Dolgopolov,23.189596166999998,15.0,13.0,0.5,0.625,1,0
847,2012,6-3 6-2 6-2,R128,86.0,Kenny De Schepper,24.635181382600003,5.0,135.0,0.46,0.47,Sam Querrey,24.276522929499997,12.0,95.0,0.5368421052631579,0.4925373134328358,1,0
848,2012,4-6 6-7(3) 6-4 6-2 7-5,R128,251.0,Fernando Verdasco,28.1697467488,15.0,24.0,0.5118110236220472,0.5285714285714286,Bernard Tomic,19.2361396304,7.0,38.0,0.41025641025641024,0.4736842105263158,1,0
849,2012,6-4 6-2 4-6 7-5,R128,152.0,Eric Prodon,30.554414784400002,14.0,96.0,0.46,0.47,Andreas Beck,25.943874058899997,2.0,93.0,0.55,0.56,1,0
850,2012,6-1 6-2 6-4,R128,113.0,Frederik Nielsen,28.388774811799998,0.0,240.0,0.6666666666666666,0.6666666666666666,Kevin Anderson,25.6646132786,5.0,32.0,0.6734693877551021,0.6986301369863014,1,0
851,2012,6-1 7-6(5) 6-2,R128,109.0,Benjamin Becker,30.584531143099998,5.0,304.0,0.46,0.47,Marcos Baghdatis,26.5817932923,18.0,44.0,0.4571428571428571,0.5384615384615384,1,0
852,2012,6-4 4-6 3-6 6-2 6-1,R128,201.0,Nikolay Davydenko,30.6228610541,3.0,52.0,0.46,0.47,Flavio Cipolla,28.240930869299998,2.0,76.0,0.55,0.56,1,0
853,2012,7-6(5) 6-3 7-6(2),R128,198.0,Leonardo Mayer,24.6735112936,13.0,80.0,0.42696629213483145,0.4166666666666667,Feliciano Lopez,30.3216974675,8.0,19.0,0.4761904761904762,0.4528301886792453,1,0
854,2012,7-6(5) 3-6 6-0 7-5,R128,144.0,Denis Kudla,19.4140999316,14.0,276.0,0.3728813559322034,0.3333333333333333,Tommy Haas,33.787816564,20.0,190.0,0.55,0.56,1,0
855,2012,6-4 6-1 6-1,R128,106.0,Alex Kuznetsov,24.944558521599998,5.0,167.0,0.46,0.47,Rafael Nadal,25.620807665999997,8.0,2.0,0.8714285714285714,0.8513513513513513,1,0
856,2012,6-3 6-2 6-1,R64,102.0,Santiago Giraldo,24.1368925394,3.0,56.0,0.3,0.47,Novak Djokovic,24.654346338099998,9.0,1.0,0.8430232558139535,0.8421052631578947,1,0
857,2012,1-6 7-6(6) 6-2 6-2,R64,170.0,Tatsuma Ito,23.663244353200003,3.0,117.0,0.16666666666666666,0.16666666666666666,Nicolas Mahut,29.9849418207,8.0,81.0,0.42857142857142855,0.3333333333333333,1,0
858,2012,6-4 6-4 6-3,R64,144.0,Pablo Andujar,25.9794661191,0.0,45.0,0.4067796610169492,0.2608695652173913,Juan Ignacio Chela,32.380561259400004,1.0,29.0,0.55,0.56,1,0
859,2012,6-1 6-3 4-6 5-7 6-4,R64,193.0,Alex Bogomolov Jr,28.733744011,1.0,34.0,0.46,0.47,Michael Llodra,31.663244353200003,12.0,46.0,0.55,0.56,1,0
860,2012,5-7 6-4 6-2 4-6 6-3,R64,218.0,Viktor Troicki,25.930184804899998,7.0,23.0,0.3666666666666665,0.3333333333333333,Mikhail Kukushkin,24.0574948665,5.0,92.0,0.4571428571428571,0.4722222222222222,1,0
861,2012,7-5 6-4 6-4,R64,118.0,Ricardo Mello,31.069130732399998,2.0,108.0,0.46,0.47,Jo-Wilfried Tsonga,26.7488021903,15.0,6.0,0.5757575757575758,0.5957446808510638,1,0
862,2012,7-6(4) 6-3 7-6(6),R64,180.0,Mardy Fish,30.1026694045,5.0,8.0,0.46,0.47,Alejandro Falla,28.1724845996,5.0,71.0,0.55,0.56,1,0
863,2012,6-4 7-5 6-3,R64,162.0,Blaz Kavcic,24.8678986995,3.0,103.0,0.18181818181818185,0.14285714285714285,Juan Martin del Potro,23.312799452399997,14.0,11.0,0.7638888888888888,0.7916666666666666,1,0
864,2012,4-6 6-1 6-1 3-6 8-6,R64,198.0,Tobias Kamke,25.6563997262,2.0,98.0,0.46,0.47,Alexandr Dolgopolov,23.189596166999998,16.0,13.0,0.5,0.625,1,0
865,2012,3-6 6-3 7-6(3) 6-3,R64,133.0,Sam Querrey,24.276522929499997,23.0,95.0,0.5368421052631579,0.4925373134328358,Bernard Tomic,19.2361396304,6.0,38.0,0.41025641025641024,0.4736842105263158,1,0
866,2012,6-1 6-0 7-6(4),R64,114.0,Olivier Rochus,30.992470910300003,1.0,54.0,0.46,0.47,Tomas Berdych,26.3299110198,21.0,7.0,0.5454545454545454,0.6388888888888888,1,0
867,2012,3-6 6-1 7-6(3) 6-3,R64,155.0,Sergiy Stakhovsky,26.0260095825,10.0,65.0,0.3333333333333333,0.3636363636363637,Kevin Anderson,25.6646132786,15.0,32.0,0.6734693877551021,0.6986301369863014,1,0
868,2012,7-6(3) 6-4 5-7 6-1,R64,190.0,Marcos Baghdatis,26.5817932923,1.0,44.0,0.4571428571428571,0.5384615384615384,Stan Wawrinka,26.803559206,4.0,22.0,0.5943396226415094,0.6329113924050633,1,0
869,2012,4-6 6-3 2-6 7-6(5) 10-8,R64,281.0,David Nalbandian,30.0396988364,7.0,87.0,0.46,0.47,John Isner,26.7241615332,43.0,17.0,0.6,0.5684210526315789,1,0
870,2012,6-3 6-3 6-1,R32,97.0,Janko Tipsarevic,27.5674195756,5.0,9.0,0.3888888888888889,0.3333333333333333,Richard Gasquet,25.5797399042,7.0,18.0,0.5636363636363636,0.5454545454545454,1,0
871,2012,7-5 6-2 6-1,R32,128.0,Juan Ignacio Chela,32.380561259400004,1.0,29.0,0.46,0.47,David Ferrer,29.7905544148,1.0,5.0,0.4146341463414634,0.43478260869565216,1,0
872,2012,4-6 7-6(3) 7-6(4) 6-3,R32,205.0,Julien Benneteau,30.0725530459,8.0,39.0,0.42105263157894735,0.4545454545454545,Kei Nishikori,22.0479123888,5.0,26.0,0.6576576576576577,0.65625,1,0
873,2012,6-2 6-2 6-2,R32,91.0,Frederico Gil,26.8145106092,0.0,107.0,0.46,0.47,Jo-Wilfried Tsonga,26.7488021903,7.0,6.0,0.5757575757575758,0.5957446808510638,1,0
874,2012,6-3 6-2 7-6(3),R32,138.0,Alejandro Falla,28.1724845996,1.0,71.0,0.46,0.47,Philipp Kohlschreiber,28.251882272399996,4.0,41.0,0.4747474747474748,0.4901960784313725,1,0
875,2012,6-2 6-3 6-0,R32,112.0,Yen Hsun Lu,28.424366871999997,6.0,79.0,0.46,0.47,Juan Martin del Potro,23.312799452399997,8.0,11.0,0.7638888888888888,0.7916666666666666,1,0
876,2012,4-6 7-6(0) 7-6(6) 2-6 6-3,R32,229.0,Alexandr Dolgopolov,23.189596166999998,22.0,13.0,0.5,0.625,Bernard Tomic,19.2361396304,12.0,38.0,0.41025641025641024,0.4736842105263158,1,0
877,2012,7-6(6) 7-5 6-3,R32,137.0,Ivo Karlovic,32.8815879535,15.0,57.0,0.3965517241379311,0.3888888888888889,Roger Federer,30.439425051300002,9.0,3.0,0.8320000000000001,0.8181818181818182,1,0
878,2012,7-6(5) 7-6(1) 6-1,R32,167.0,Kevin Anderson,25.6646132786,18.0,32.0,0.6734693877551021,0.6986301369863014,Tomas Berdych,26.3299110198,14.0,7.0,0.5454545454545454,0.6388888888888888,1,0
879,2012,6-3 6-7(3) 6-4 6-7(0) 6-1,R32,206.0,John Isner,26.7241615332,29.0,17.0,0.6,0.5684210526315789,Feliciano Lopez,30.3216974675,16.0,19.0,0.4761904761904762,0.4528301886792453,1,0
880,2012,6-2 6-4 6-2,R32,115.0,Lukas Lacko,24.2026009582,8.0,119.0,0.3870967741935484,0.3043478260869565,Rafael Nadal,25.620807665999997,2.0,2.0,0.8714285714285714,0.8513513513513513,1,0
881,2012,6-1 6-3 4-6 6-3,R16,176.0,Lleyton Hewitt,30.8911704312,3.0,181.0,0.46,0.47,Novak Djokovic,24.654346338099998,15.0,1.0,0.8430232558139535,0.8421052631578947,1,0
882,2012,2-6 6-2 6-1 3-6 6-3,R16,210.0,Jo-Wilfried Tsonga,26.7488021903,13.0,6.0,0.5757575757575758,0.5957446808510638,Kei Nishikori,22.0479123888,1.0,26.0,0.6576576576576577,0.65625,1,0
883,2012,6-4 6-2 6-2,R16,104.0,Bernard Tomic,19.2361396304,0.0,38.0,0.41025641025641024,0.4736842105263158,Roger Federer,30.439425051300002,13.0,3.0,0.8320000000000001,0.8181818181818182,1,0
884,2012,6-4 6-4 6-2,R16,145.0,Feliciano Lopez,30.3216974675,10.0,19.0,0.4761904761904762,0.4528301886792453,Rafael Nadal,25.620807665999997,4.0,2.0,0.8714285714285714,0.8513513513513513,1,0
885,2012,6-4 6-3 6-2,QF,119.0,Juan Martin del Potro,23.312799452399997,5.0,11.0,0.7638888888888888,0.7916666666666666,Roger Federer,30.439425051300002,4.0,3.0,0.8320000000000001,0.8181818181818182,1,0
886,2012,6-7(5) 7-6(6) 6-4 6-3,QF,256.0,Tomas Berdych,26.3299110198,17.0,7.0,0.5454545454545454,0.6388888888888888,Rafael Nadal,25.620807665999997,7.0,2.0,0.8714285714285714,0.8513513513513513,1,0
887,2012,6-3 3-6 6-7(4) 6-1 7-5,SF,290.0,Andy Murray,24.6735112936,9.0,4.0,0.5833333333333334,0.6060606060606061,Novak Djokovic,24.654346338099998,11.0,1.0,0.8430232558139535,0.8421052631578947,1,0
888,2012,6-7(5) 6-2 7-6(5) 6-4,SF,222.0,Roger Federer,30.439425051300002,11.0,3.0,0.8320000000000001,0.8181818181818182,Rafael Nadal,25.620807665999997,4.0,2.0,0.8714285714285714,0.8513513513513513,1,0
889,2012,5-7 6-4 6-2 6-7(5) 7-5,F,353.0,Rafael Nadal,25.620807665999997,10.0,2.0,0.8714285714285714,0.8513513513513513,Novak Djokovic,24.654346338099998,9.0,1.0,0.8430232558139535,0.8421052631578947,1,0
890,2013,6-2 6-4 7-5,R128,102.0,Paul Henri Mathieu,31.0061601643,5.0,60.0,0.46,0.47,Novak Djokovic,25.650924024600002,9.0,1.0,0.8430232558139535,0.8421052631578947,1,0
891,2013,5-7 4-6 6-3 6-3 7-5,R128,239.0,Viktor Troicki,26.926762491399998,16.0,37.0,0.3666666666666665,0.3333333333333333,Radek Stepanek,34.132785763200005,3.0,34.0,0.55,0.56,1,0
892,2013,6-1 6-4 6-1,R128,118.0,Flavio Cipolla,29.237508555799998,1.0,95.0,0.46,0.47,Tobias Kamke,26.6529774127,2.0,90.0,0.55,0.56,1,0
893,2013,7-6(3) 6-1 6-1,R128,115.0,Juan Monaco,28.796714579099998,1.0,12.0,0.46,0.47,Andrey Kuznetsov,21.8945927447,5.0,79.0,0.5,0.5,1,0
894,2013,6-3 6-1 6-2,R128,113.0,Pablo Andujar,26.9760438056,1.0,45.0,0.4067796610169492,0.2608695652173913,Xavier Malisse,32.4900752909,6.0,55.0,0.55,0.56,1,0
895,2013,6-3 3-6 4-6 6-3 6-4,R128,202.0,David Goffin,22.1054072553,6.0,49.0,0.59375,0.5783132530120482,Fernando Verdasco,29.1663244353,5.0,24.0,0.5118110236220472,0.5285714285714286,1,0
896,2013,6-0 2-6 6-4 3-6 6-1,R128,149.0,Fabio Fognini,25.6454483231,6.0,47.0,0.6,0.5774647887323944,Roberto Bautista Agut,24.7529089665,1.0,56.0,0.6549295774647887,0.6666666666666666,1,0
897,2013,6-3 7-5 6-3,R128,131.0,Michael Russell,34.7077344285,1.0,94.0,0.46,0.47,Tomas Berdych,27.3264887064,5.0,6.0,0.5454545454545454,0.6388888888888888,1,0
898,2013,6-3 6-4 6-2,R128,110.0,Olivier Rochus,31.989048596900002,0.0,126.0,0.46,0.47,David Ferrer,30.787132101300003,2.0,5.0,0.4146341463414634,0.43478260869565216,1,0
899,2013,6-4 7-6(5) 7-5,R128,138.0,Ivo Karlovic,33.87816564,16.0,103.0,0.3965517241379311,0.3888888888888889,Tim Smyczek,25.0431211499,4.0,125.0,0.3181818181818182,0.3076923076923077,1,0
900,2013,6-4 6-4 3-6 0-6 7-5,R128,209.0,John Millman,23.5865845311,17.0,184.0,0.4957264957264957,0.5316455696202531,Tatsuma Ito,24.659822039699996,3.0,84.0,0.16666666666666666,0.16666666666666666,1,0
901,2013,6-4 6-4 6-2,R128,121.0,Adrian Ungur,27.9698836413,3.0,99.0,0.3333333333333333,1.0,Evgeny Donskoy,22.6858316222,12.0,82.0,0.36,0.35,1,0
902,2013,7-5 6-7(4) 6-2 6-7(6) 6-2,R128,190.0,Steve Johnson,23.0581793292,21.0,175.0,0.4747474747474748,0.423728813559322,Nicolas Almagro,27.400410677600004,35.0,11.0,0.55,0.56,1,0
903,2013,6-7(4) 6-4 6-0 4-6 6-4,R128,197.0,Lukasz Kubot,30.6666666667,4.0,76.0,0.46,0.47,Daniel Gimeno Traver,27.4387405886,15.0,71.0,0.55,0.56,1,0
904,2013,6-3 6-7(5) 2-6 7-5 11-9,R128,265.0,Ruben Bemelmans,25.0020533881,14.0,114.0,0.2692307692307692,0.2222222222222222,Edouard Roger Vasselin,29.130732375100003,15.0,101.0,0.55,0.56,1,0
905,2013,6-2 6-4 7-6(3),R128,119.0,Gilles Muller,29.6865160849,10.0,69.0,0.32142857142857145,0.3333333333333333,Lukas Lacko,25.1991786448,12.0,44.0,0.3870967741935484,0.3043478260869565,1,0
906,2013,7-6(4) 7-5 6-3,R128,182.0,Lleyton Hewitt,31.8877481177,5.0,81.0,0.46,0.47,Janko Tipsarevic,28.5639972621,14.0,9.0,0.3888888888888889,0.3333333333333333,1,0
907,2013,6-1 6-2 6-2,R128,76.0,Adrian Mannarino,24.5448323066,5.0,170.0,0.4820143884892086,0.4851485148514851,Juan Martin del Potro,24.3093771389,7.0,7.0,0.7638888888888888,0.7916666666666666,1,0
908,2013,7-6(5) 6-7(3) 6-2 6-1,R128,177.0,Adrian Menendez Maceiras,27.2142368241,12.0,233.0,0.3,0.3333333333333333,Jeremy Chardy,25.921971252600002,21.0,36.0,0.5,0.484375,1,0
909,2013,7-6(6) 7-6(5) 1-0 RET,R128,131.0,Grega Zemlja,26.2943189596,7.0,58.0,0.46,0.47,Marcel Granollers,26.759753593400003,5.0,32.0,0.4482758620689655,0.2307692307692308,1,0
910,2013,6-2 6-4 6-2,R128,89.0,Horacio Zeballos,27.718001368899998,6.0,67.0,0.44,0.375,Andreas Seppi,28.898015058200002,12.0,23.0,0.4854368932038835,0.546875,1,0
911,2013,6-4 7-5 6-2,R128,142.0,Marinko Matosevic,27.4360027379,2.0,48.0,0.46,0.47,Marin Cilic,24.295687885,9.0,14.0,0.6153846153846154,0.5862068965517241,1,0
912,2013,2-6 6-3 6-2 6-2,R128,124.0,Filippo Volandri,31.3593429158,1.0,87.0,0.46,0.47,Gilles Simon,28.0492813142,8.0,16.0,0.5378787878787878,0.5238095238095238,1,0
913,2013,6-2 6-1 4-6 6-1,R128,121.0,Ruben Ramirez Hidalgo,35.022587269,9.0,91.0,0.46,0.47,Yen Hsun Lu,29.4209445585,10.0,61.0,0.55,0.56,1,0
914,2013,2-6 3-6 6-2 7-6(12) 6-1,R128,202.0,Rhyne Williams,21.8179329227,15.0,194.0,0.46,0.47,Florian Mayer,29.278576317600002,9.0,28.0,0.1176470588235294,0.56,1,0
915,2013,6-4 6-1 6-4,R128,112.0,John Patrick Smith,23.112936345,2.0,237.0,0.46,0.47,Joao Sousa,23.794661191,4.0,100.0,0.452991452991453,0.4393939393939394,1,0
916,2013,6-4 7-5 6-2,R128,106.0,Michael Llodra,32.659822039699996,5.0,52.0,0.46,0.47,Jo-Wilfried Tsonga,27.745379876799998,12.0,8.0,0.5757575757575758,0.5957446808510638,1,0
917,2013,6-4 7-6(8) 4-6 5-7 8-6,R128,266.0,Benjamin Mitchell,20.1232032854,14.0,334.0,0.46,0.47,James Duckworth,20.9828884326,27.0,223.0,0.2727272727272727,0.3157894736842105,1,0
918,2013,7-5 4-6 6-3 6-3,R128,194.0,Di Wu,21.3360711841,4.0,186.0,0.2,0.2,Ivan Dodig,28.0328542094,14.0,74.0,0.55,0.56,1,0
919,2013,7-5 6-2 6-1,R128,96.0,Albert Montanes,32.1341546886,6.0,96.0,0.46,0.47,Richard Gasquet,26.5763175907,14.0,10.0,0.5636363636363636,0.5454545454545454,1,0
920,2013,7-6(5) 7-5 6-2,R128,121.0,Jamie Baker,26.4449007529,8.0,246.0,0.46,0.47,Lukas Rosol,27.477070499699998,9.0,75.0,0.4615384615384616,0.2857142857142857,1,0
921,2013,6-2 6-3 6-4,R128,106.0,Steve Darcis,28.8405201916,0.0,98.0,0.35,0.4,Philipp Kohlschreiber,29.2484599589,10.0,19.0,0.4747474747474748,0.4901960784313725,1,0
922,2013,6-2 6-4 6-1,R128,83.0,Benoit Paire,23.6878850103,8.0,46.0,0.5035971223021583,0.4725274725274725,Roger Federer,31.4360027379,3.0,2.0,0.8320000000000001,0.8181818181818182,1,0
923,2013,6-7(2) 1-1 RET,R64,66.0,Brian Baker,27.7097878166,5.0,57.0,0.46,0.47,Sam Querrey,25.273100616,5.0,22.0,0.5368421052631579,0.4925373134328358,1,0
924,2013,6-3 7-6(4) RET,R64,108.0,Tobias Kamke,26.6529774127,0.0,90.0,0.46,0.47,Stan Wawrinka,27.8001368925,11.0,17.0,0.5943396226415094,0.6329113924050633,1,0
925,2013,6-1 7-5 6-4,R64,106.0,Andrey Kuznetsov,21.8945927447,6.0,79.0,0.5,0.5,Kevin Anderson,26.6611909651,19.0,31.0,0.6734693877551021,0.6986301369863014,1,0
926,2013,6-1 6-3 6-2,R64,117.0,Xavier Malisse,32.4900752909,3.0,55.0,0.46,0.47,Fernando Verdasco,29.1663244353,2.0,24.0,0.5118110236220472,0.5285714285714286,1,0
927,2013,6-7(4) 6-3 6-7(3) 6-3 6-2,R64,229.0,Roberto Bautista Agut,24.7529089665,4.0,56.0,0.6549295774647887,0.6666666666666666,Jurgen Melzer,31.6495550992,16.0,29.0,1.0,1.0,1,0
928,2013,3-6 6-3 6-2 6-2,R64,133.0,Tatsuma Ito,24.659822039699996,2.0,84.0,0.16666666666666666,0.16666666666666666,Marcos Baghdatis,27.578370978800002,6.0,35.0,0.4571428571428571,0.5384615384615384,1,0
929,2013,7-6(4) 6-4 6-1,R64,138.0,Carlos Berlocq,29.9466119097,3.0,68.0,0.1111111111111111,0.47,Kei Nishikori,23.0444900753,6.0,18.0,0.6576576576576577,0.65625,1,0
930,2013,6-7(10) 3-6 6-1 6-0 7-5,R64,240.0,Somdev Devvarman,27.9178644764,9.0,551.0,0.46,0.47,Jerzy Janowicz,22.1711156742,14.0,26.0,0.55,0.56,1,0
931,2013,6-2 6-4 6-2,R64,104.0,Benjamin Becker,31.5811088296,10.0,66.0,0.46,0.47,Juan Martin del Potro,24.3093771389,21.0,7.0,0.7638888888888888,0.7916666666666666,1,0
932,2013,6-3 3-6 6-1 6-2,R64,136.0,Marcel Granollers,26.759753593400003,5.0,32.0,0.4482758620689655,0.2307692307692308,Jeremy Chardy,25.921971252600002,8.0,36.0,0.5,0.484375,1,0
933,2013,2-6 6-3 7-6(4) 6-2,R64,170.0,Jesse Levine,25.2511978097,7.0,88.0,0.46,0.47,Gilles Simon,28.0492813142,12.0,16.0,0.5378787878787878,0.5238095238095238,1,0
934,2013,7-6(5) 4-6 0-6 6-1 8-6,R64,217.0,Yen Hsun Lu,29.4209445585,10.0,61.0,0.46,0.47,Gael Monfils,26.3709787817,30.0,86.0,0.6428571428571429,0.7108433734939759,1,0
935,2013,6-2 6-3 6-1,R64,77.0,Florian Mayer,29.278576317600002,4.0,28.0,0.1176470588235294,0.47,Ricardas Berankis,22.5681040383,5.0,110.0,0.4107142857142857,0.42857142857142855,1,0
936,2013,6-2 6-2 6-4,R64,101.0,Joao Sousa,23.794661191,3.0,100.0,0.452991452991453,0.4393939393939394,Andy Murray,25.6700889802,15.0,3.0,0.5833333333333334,0.6060606060606061,1,0
937,2013,6-3 7-6(1) 6-3,R64,123.0,Go Soeda,28.3586584531,5.0,73.0,0.375,0.375,Jo-Wilfried Tsonga,27.745379876799998,17.0,8.0,0.5757575757575758,0.5957446808510638,1,0
938,2013,3-6 6-3 6-4 6-7(3) 10-8,R64,292.0,James Duckworth,20.9828884326,25.0,223.0,0.2727272727272727,0.3157894736842105,Blaz Kavcic,25.864476386,21.0,93.0,0.18181818181818185,0.14285714285714285,1,0
939,2013,6-7(4) 7-5 7-6(3) 7-6(8),R64,175.0,Daniel Brands,25.4976043806,23.0,120.0,0.3333333333333333,0.5,Bernard Tomic,20.2327173169,26.0,43.0,0.41025641025641024,0.4736842105263158,1,0
940,2013,6-3 6-4 6-4,R64,119.0,Nikolay Davydenko,31.6194387406,9.0,40.0,0.46,0.47,Roger Federer,31.4360027379,9.0,2.0,0.8320000000000001,0.8181818181818182,1,0
941,2013,6-4 6-3 7-5,R32,142.0,Radek Stepanek,34.132785763200005,4.0,34.0,0.46,0.47,Novak Djokovic,25.650924024600002,7.0,1.0,0.8430232558139535,0.8421052631578947,1,0
942,2013,6-3 6-3 6-7(3) 3-6 6-3,R32,225.0,Juan Martin del Potro,24.3093771389,13.0,7.0,0.7638888888888888,0.7916666666666666,Jeremy Chardy,25.921971252600002,19.0,36.0,0.5,0.484375,1,0
943,2013,6-3 6-4 7-5,R32,132.0,Ricardas Berankis,22.5681040383,6.0,110.0,0.4107142857142857,0.42857142857142855,Andy Murray,25.6700889802,15.0,3.0,0.5833333333333334,0.6060606060606061,1,0
944,2013,6-2 6-1 6-4,R32,79.0,Blaz Kavcic,25.864476386,1.0,93.0,0.18181818181818185,0.14285714285714285,Jo-Wilfried Tsonga,27.745379876799998,7.0,8.0,0.5757575757575758,0.5957446808510638,1,0
945,2013,5-7 6-3 6-2 6-2,R16,162.0,Andreas Seppi,28.898015058200002,9.0,23.0,0.4854368932038835,0.546875,Jeremy Chardy,25.921971252600002,10.0,36.0,0.5,0.484375,1,0
